"gene_id","log2FoldChange_ds1","padj_ds1","FDR_ds1","log2FoldChange_ds2","padj_ds2","FDR_ds2","logFC_dataset1","logFC_dataset2","FDR","baseMean","sig_status"
"GENE_0515",3.36285553996894,0.0325512767748123,0.0325512767748123,4.75555809339995,0.0242962035045672,0.0242962035045672,3.36285553996894,4.75555809339995,0.0325512767748123,1.26519267697331,"Both significant"
"GENE_0516",3.06196975612573,0.0316833774205809,0.0316833774205809,4.33006261566149,0.0215422892387902,0.0215422892387902,3.06196975612573,4.33006261566149,0.0316833774205809,496.307963401657,"Both significant"
"GENE_0517",-2.57970050508218,0.0244242415940399,0.0244242415940399,-1.62436326465883,0.023668859660017,0.023668859660017,-2.57970050508218,-1.62436326465883,0.0244242415940399,168101.971319796,"Both significant"
"GENE_0518",-0.535359984183581,0.0570320174553901,0.0570320174553901,-0.757075489983794,0.15779245775545,0.15779245775545,-0.535359984183581,-0.757075489983794,0.15779245775545,1,"Neither"
"GENE_0519",2.29992073824344,0.024828747362038,0.024828747362038,3.2524164511191,0.020719280396913,0.020719280396913,2.29992073824344,3.2524164511191,0.024828747362038,407.87491934335,"Both significant"
"GENE_0520",-0.0573661449153552,0.347086795415174,0.347086795415174,-0.0811239232541913,0.207733363101447,0.207733363101447,-0.0573661449153552,-0.0811239232541913,0.347086795415174,3170.31126471836,"Neither"
"GENE_0521",2.39611986348964,0.0251368522399719,0.0251368522399719,3.38845575557486,0.0203033804876515,0.0203033804876515,2.39611986348964,3.38845575557486,0.0251368522399719,468.320978557963,"Both significant"
"GENE_0522",-0.500378089964824,0.301304870689731,0.301304870689731,-0.707606094644854,0.388911046070468,0.388911046070468,-0.500378089964824,-0.707606094644854,0.388911046070468,40.0260095877566,"Neither"
"GENE_0523",0.907478885873067,0.318285927853766,0.318285927853766,1.28330477149878,0.520666423383624,0.520666423383624,0.907478885873067,1.28330477149878,0.520666423383624,655.60109845309,"Neither"
"GENE_0524",0.336361858875377,0.632440229231705,0.632440229231705,0.475663715337777,0.58129416774939,0.58129416774939,0.336361858875377,0.475663715337777,0.632440229231705,101810.515210677,"Neither"
"GENE_0525",4.84360424322009,0.0244242415940399,0.0244242415940399,6.84954827416833,0.0215422892387902,0.0215422892387902,4.84360424322009,6.84954827416833,0.0244242415940399,9.49518028133259,"Both significant"
"GENE_0526",1.38067885015878,0.3876552129921,0.3876552129921,1.95247711423232,0.0251140906207244,0.0251140906207244,1.38067885015878,1.95247711423232,0.3876552129921,132511.505078545,"Dataset 2 only"
"GENE_0527",-1.80980860382388,0.0231808420059493,0.0231808420059493,-2.55932788403365,0.0198247016291676,0.0198247016291676,-1.80980860382388,-2.55932788403365,0.0231808420059493,23500.3006412638,"Both significant"
"GENE_0528",-0.905821753744902,0.227206558939823,0.227206558939823,-1.28096134996007,0.357611613258073,0.357611613258073,-0.905821753744902,-1.28096134996007,0.357611613258073,13.9626586969177,"Neither"
"GENE_0529",0.555352926933094,0.495605038142225,0.495605038142225,0.785348366880613,0.119281297735279,0.119281297735279,0.555352926933094,0.785348366880613,0.495605038142225,5.60866457618371,"Neither"
"GENE_0530",-2.85150097001941,0.0250901770467255,0.0250901770467255,-4.032429688145,0.0203033804876515,0.0203033804876515,-2.85150097001941,-4.032429688145,0.0250901770467255,1126.69930349647,"Both significant"
"GENE_0531",-2.70661491744486,0.0244242415940399,0.0244242415940399,-3.82754011386729,0.0249758533719679,0.0249758533719679,-2.70661491744486,-3.82754011386729,0.0249758533719679,2688.12505079136,"Both significant"
"GENE_0532",-1.68273390953283,0.0293113112388425,0.0293113112388425,-2.37962611459406,0.0198247016291676,0.0198247016291676,-1.68273390953283,-2.37962611459406,0.0293113112388425,60160.5974805084,"Both significant"
"GENE_0533",-0.52189440983871,0.559625139354281,0.559625139354281,-0.738033244399072,0.468468807569735,0.468468807569735,-0.52189440983871,-0.738033244399072,0.559625139354281,878.36686073903,"Neither"
"GENE_0534",1.85835322294797,0.0251368522399719,0.0251368522399719,2.62797690972707,0.0229680231189682,0.0229680231189682,1.85835322294797,2.62797690972707,0.0251368522399719,4271.2735955399,"Both significant"
"GENE_0535",-0.411296347278418,0.516838999313557,0.516838999313557,-0.581631785795886,0.319968245928758,0.319968245928758,-0.411296347278418,-0.581631785795886,0.516838999313557,85875.5879549629,"Neither"
"GENE_0536",0.243571073337289,0.0835566077591805,0.0835566077591805,0.344444290086264,0.207733363101447,0.207733363101447,0.243571073337289,0.344444290086264,0.207733363101447,57020.8619051573,"Neither"
"GENE_0537",-0.0969103646295941,0.376579337801769,0.376579337801769,-0.13704509853934,0.56588361015681,0.56588361015681,-0.0969103646295941,-0.13704509853934,0.56588361015681,17343.6492161423,"Neither"
"GENE_0538",-1.05785564553771,0.216698273061054,0.216698273061054,-1.49595898991016,0.166180305895157,0.166180305895157,-1.05785564553771,-1.49595898991016,0.216698273061054,3061.0864689686,"Neither"
"GENE_0539",2.04329590312649,0.0244242415940399,0.0244242415940399,2.8895122772398,0.0206444294673397,0.0206444294673397,2.04329590312649,2.8895122772398,0.0244242415940399,3727.5683638008,"Both significant"
"GENE_0540",-1.64476978212498,0.0244242415940399,0.0244242415940399,-2.32593941553504,0.0236102596061422,0.0236102596061422,-1.64476978212498,-2.32593941553504,0.0244242415940399,63669.1972406414,"Both significant"
"GENE_0541",-0.342650277820337,0.419134550952416,0.419134550952416,-0.484556437981662,0.384911211079079,0.384911211079079,-0.342650277820337,-0.484556437981662,0.419134550952416,45009.9599081416,"Neither"
"GENE_0542",-0.521742120915403,0.0392929590993363,0.0392929590993363,-0.737817886108132,0.233823227967235,0.233823227967235,-0.521742120915403,-0.737817886108132,0.233823227967235,808.588555226827,"Dataset 1 only"
"GENE_0543",0.7981929292601,0.353319560584458,0.353319560584458,1.12875881813007,0.674888370874897,0.674888370874897,0.7981929292601,1.12875881813007,0.674888370874897,3522.77471901533,"Neither"
"GENE_0544",-2.53467977755794,0.029147839612354,0.029147839612354,-0.0525832551502585,0.122651948010589,0.122651948010589,-2.53467977755794,-0.0525832551502585,0.122651948010589,345802.755809044,"Dataset 1 only"
"GENE_0545",0.770721789174891,0.0405355165315827,0.0405355165315827,1.08991070199352,0.445366571860074,0.445366571860074,0.770721789174891,1.08991070199352,0.445366571860074,161083.300221278,"Dataset 1 only"
"GENE_0546",2.21397110361327,0.0251368522399719,0.0251368522399719,3.03059762069492,0.020719280396913,0.020719280396913,2.21397110361327,3.03059762069492,0.0251368522399719,34.20806493978,"Both significant"
"GENE_0547",1.88640970613281,0.0244242415940399,0.0244242415940399,2.13792723773068,0.020719280396913,0.020719280396913,1.88640970613281,2.13792723773068,0.0244242415940399,148697.104518885,"Both significant"
"GENE_0548",-0.936876816951167,0.465957361710715,0.465957361710715,-1.3248776453276,0.532758625106574,0.532758625106574,-0.936876816951167,-1.3248776453276,0.532758625106574,743.389648061304,"Neither"
"GENE_0549",0.777940615251206,0.266999159410581,0.266999159410581,0.631909312859093,0.191180906290296,0.191180906290296,0.777940615251206,0.631909312859093,0.266999159410581,4.35858276815815,"Neither"
"GENE_0550",2.06411866704715,0.0231808420059493,0.0231808420059493,2.91895863980666,0.0203033804876515,0.0203033804876515,2.06411866704715,2.91895863980666,0.0231808420059493,86838.8851332849,"Both significant"
"GENE_0551",-2.34189867923556,0.0353994919600414,0.0353994919600414,-3.31177925593087,0.0198247016291676,0.0198247016291676,-2.34189867923556,-3.31177925593087,0.0353994919600414,1338.75662607051,"Both significant"
"GENE_0552",-3.16510383661351,0.0251368522399719,0.0251368522399719,-1.86767372138031,0.0215422892387902,0.0215422892387902,-3.16510383661351,-1.86767372138031,0.0251368522399719,28220.7788030889,"Both significant"
"GENE_0553",-0.235185475428357,0.562380872822838,0.562380872822838,-0.332585856820293,0.0847992850608141,0.0847992850608141,-0.235185475428357,-0.332585856820293,0.562380872822838,810344.131522143,"Neither"
"GENE_0554",1.31667579110153,0.104672741457559,0.104672741457559,1.86196764634573,0.0230288049709402,0.0230288049709402,1.31667579110153,1.86196764634573,0.104672741457559,41668.6046210803,"Dataset 2 only"
"GENE_0555",1.12524986277096,0.0932060948079584,0.0932060948079584,1.59126403986032,0.0215422892387902,0.0215422892387902,1.12524986277096,1.59126403986032,0.0932060948079584,294.855823562553,"Dataset 2 only"
"GENE_0556",0.451580105764245,0.246567851099669,0.246567851099669,0.638598774541889,0.400522801051999,0.400522801051999,0.451580105764245,0.638598774541889,0.400522801051999,627.50228690312,"Neither"
"GENE_0557",2.23921667584397,0.0244242415940399,0.0244242415940399,3.16657223574471,0.0269189753574878,0.0269189753574878,2.23921667584397,3.16657223574471,0.0269189753574878,33.0598858761537,"Both significant"
"GENE_0558",-2.28824070025455,0.0244242415940399,0.0244242415940399,-3.23589920899285,0.0203033804876515,0.0203033804876515,-2.28824070025455,-3.23589920899285,0.0244242415940399,58.5379866012445,"Both significant"
"GENE_0559",1.36607633772903,0.370735078506965,0.370735078506965,1.9318270757921,0.0203720385060915,0.0203720385060915,1.36607633772903,1.9318270757921,0.370735078506965,5423.70904532422,"Dataset 2 only"
"GENE_0560",-2.36929804178631,0.0231808420059493,0.0231808420059493,-3.35052586838078,0.0221943491723795,0.0221943491723795,-2.36929804178631,-3.35052586838078,0.0231808420059493,355.699956140974,"Both significant"
"GENE_0561",0.881574385677872,0.64196449948362,0.64196449948362,-0.596911975930438,0.207733363101447,0.207733363101447,0.881574385677872,-0.596911975930438,0.64196449948362,9713.64769270214,"Neither"
"GENE_0562",0.134463444001087,0.441584291260239,0.441584291260239,0.190150516959675,0.174084851133919,0.174084851133919,0.134463444001087,0.190150516959675,0.441584291260239,17726.1461016721,"Neither"
"GENE_0563",1.45089248542476,0.254824483696264,0.254824483696264,2.05176922401449,0.0206444294673397,0.0206444294673397,1.45089248542476,2.05176922401449,0.254824483696264,3509.09310943599,"Dataset 2 only"
"GENE_0564",0.118218529372235,0.251550932087337,0.251550932087337,0.167177887204505,0.35322328907359,0.35322328907359,0.118218529372235,0.167177887204505,0.35322328907359,252.366388095334,"Neither"
"GENE_0565",-2.35304975472914,0.0250901770467255,0.0250901770467255,-3.32754846953024,0.0260859699606428,0.0260859699606428,-2.35304975472914,-3.32754846953024,0.0260859699606428,5.66376226603124,"Both significant"
"GENE_0566",-3.01173477602414,0.024828747362038,0.024828747362038,-4.25902317808988,0.020719280396913,0.020719280396913,-3.01173477602414,-4.25902317808988,0.024828747362038,1485.73810834915,"Both significant"
"GENE_0567",0.811460286358144,0.353319560584458,0.353319560584458,1.14752075621386,0.270994260786678,0.270994260786678,0.811460286358144,1.14752075621386,0.353319560584458,27.7507723009736,"Neither"
"GENE_0568",-0.110064897162638,0.244716754332813,0.244716754332813,-0.155647486572038,0.0856425667570835,0.0856425667570835,-0.110064897162638,-0.155647486572038,0.244716754332813,9310.39929346858,"Neither"
"GENE_0569",-0.856527590337121,0.0402986151984391,0.0402986151984391,-1.21125236158247,0.414505649618659,0.414505649618659,-0.856527590337121,-1.21125236158247,0.414505649618659,14430.0587772625,"Dataset 1 only"
"GENE_0570",-0.466602689780461,0.405629869679565,0.405629869679565,-0.659842854209598,0.317228871916797,0.317228871916797,-0.466602689780461,-0.659842854209598,0.405629869679565,2978.66208368148,"Neither"
"GENE_0571",-1.00712260065205,0.284748826315066,0.284748826315066,-1.42421521758889,0.414596853071335,0.414596853071335,-1.00712260065205,-1.42421521758889,0.414596853071335,27.7223959936191,"Neither"
"GENE_0572",-0.236010678121469,0.376579337801769,0.376579337801769,-0.333752811302662,0.345248350932538,0.345248350932538,-0.236010678121469,-0.333752811302662,0.376579337801769,73.6705759030104,"Neither"
"GENE_0573",-1.3969576064998,0.286190959004455,0.286190959004455,-1.97549760100255,0.0198247016291676,0.0198247016291676,-1.3969576064998,-1.97549760100255,0.286190959004455,183.123270255219,"Dataset 2 only"
"GENE_0574",-2.9745142192052,0.0250901770467255,0.0250901770467255,-4.20638799405733,0.0203033804876515,0.0203033804876515,-2.9745142192052,-4.20638799405733,0.0250901770467255,1662.79464677209,"Both significant"
"GENE_0575",-0.329399706374067,0.31356244095394,0.31356244095394,-0.46581823720719,0.515219407479269,0.515219407479269,-0.329399706374067,-0.46581823720719,0.515219407479269,3425741.31151954,"Neither"
"GENE_0576",1.56791380419359,0.0231808420059493,0.0231808420059493,2.2172540844128,0.023932790665559,0.023932790665559,1.56791380419359,2.2172540844128,0.023932790665559,41.5907593214849,"Both significant"
"GENE_0577",2.81599434944951,0.0231808420059493,0.0231808420059493,3.98221825479213,0.0217224367056149,0.0217224367056149,2.81599434944951,3.98221825479213,0.0231808420059493,1,"Both significant"
"GENE_0578",0.00390929393574956,0.371297505695229,0.371297505695229,0.00552830003985389,0.657765821372057,0.657765821372057,0.00390929393574956,0.00552830003985389,0.657765821372057,659.781183573478,"Neither"
"GENE_0579",-0.121004902063748,0.344669489590987,0.344669489590987,-0.171118216203733,0.368091677882862,0.368091677882862,-0.121004902063748,-0.171118216203733,0.368091677882862,55.0977045197464,"Neither"
"GENE_0580",-2.81993167884286,0.0231808420059493,0.0231808420059493,-0.942391819275583,0.338265618481968,0.338265618481968,-2.81993167884286,-0.942391819275583,0.338265618481968,1,"Dataset 1 only"
"GENE_0581",0.0803565248197762,0.2489025393031,0.2489025393031,0.113635604450529,0.0803294007922849,0.0803294007922849,0.0803565248197762,0.113635604450529,0.2489025393031,48.8132850340395,"Neither"
"GENE_0582",-0.652347613365056,0.416254540657556,0.416254540657556,-0.922512708493268,0.193813803688066,0.193813803688066,-0.652347613365056,-0.922512708493268,0.416254540657556,275.188940807423,"Neither"
"GENE_0583",-2.60594588301346,0.0239053627346059,0.0239053627346059,-3.68517971932908,0.0230288049709402,0.0230288049709402,-2.60594588301346,-3.68517971932908,0.0239053627346059,22.217921697564,"Both significant"
"GENE_0584",-1.89554339967365,0.0262066205680167,0.0262066205680167,-2.68056913196817,0.0215422892387902,0.0215422892387902,-1.89554339967365,-2.68056913196817,0.0262066205680167,11843.7652540973,"Both significant"
"GENE_0585",0.60946276810391,0.466415949974955,0.466415949974955,0.861867411500305,0.174310268295092,0.174310268295092,0.60946276810391,0.861867411500305,0.466415949974955,22985.8441912337,"Neither"
"GENE_0586",-2.18948095166964,0.0250901770467255,0.0250901770467255,-3.0962388173694,0.019932487293846,0.019932487293846,-2.18948095166964,-3.0962388173694,0.0250901770467255,325.680907350641,"Both significant"
"GENE_0587",-4.26700337383617,0.0231808420059493,0.0231808420059493,-1.86377987128462,0.0203033804876515,0.0203033804876515,-4.26700337383617,-1.86377987128462,0.0231808420059493,5.99268019217009,"Both significant"
"GENE_0588",-2.01964580917531,0.0244305766568571,0.0244305766568571,-2.85606766614591,0.019932487293846,0.019932487293846,-2.01964580917531,-2.85606766614591,0.0244305766568571,7784.96578706919,"Both significant"
"GENE_0589",-0.290355837170242,0.376579337801769,0.376579337801769,-0.410604629015261,0.224103155434491,0.224103155434491,-0.290355837170242,-0.410604629015261,0.376579337801769,52.2020994053434,"Neither"
"GENE_0590",-0.00350393567051407,0.419134550952416,0.419134550952416,-0.0049550655502793,0.381205368074871,0.381205368074871,-0.00350393567051407,-0.0049550655502793,0.419134550952416,56.9014973689883,"Neither"
"GENE_0591",-0.0192446008007822,0.439331722395659,0.439331722395659,-0.0272146144860139,0.448877278957978,0.448877278957978,-0.0192446008007822,-0.0272146144860139,0.448877278957978,1673.63296892587,"Neither"
"GENE_0592",0.227920982976597,0.338171426053832,0.338171426053832,0.322312826812668,0.381205368074871,0.381205368074871,0.227920982976597,0.322312826812668,0.381205368074871,34.3384697852729,"Neither"
"GENE_0593",0.897766697101618,0.373278200461914,0.373278200461914,1.26957034925918,0.350956718229,0.350956718229,0.897766697101618,1.26957034925918,0.373278200461914,361.387717853685,"Neither"
"GENE_0594",-0.189318655947419,0.273513885941725,0.273513885941725,-0.267723622326835,0.290282800365347,0.290282800365347,-0.189318655947419,-0.267723622326835,0.290282800365347,69.7489423146619,"Neither"
"GENE_0595",-0.372803348770164,0.420218577818744,0.420218577818744,-0.527197187455437,0.203055601426803,0.203055601426803,-0.372803348770164,-0.527197187455437,0.420218577818744,3876.37300615335,"Neither"
"GENE_0596",0.240491092356933,0.440453049318057,0.440453049318057,0.340088757026765,0.384911211079079,0.384911211079079,0.240491092356933,0.340088757026765,0.440453049318057,53.7701369583188,"Neither"
"GENE_0597",-0.650462912395904,0.385150979739688,0.385150979739688,-0.919847472106821,0.251968344254895,0.251968344254895,-0.650462912395904,-0.919847472106821,0.385150979739688,54.2450487211724,"Neither"
"GENE_0598",-1.84310562590959,0.0324215434941531,0.0324215434941531,0.356724175286915,0.0387523966702672,0.0387523966702672,-1.84310562590959,0.356724175286915,0.0387523966702672,36.0717600661316,"Both significant"
"GENE_0599",5.8356758277685,0.0263303096860135,0.0263303096860135,3.89045055184567,0.020719280396913,0.020719280396913,5.8356758277685,3.89045055184567,0.0263303096860135,1038.90175528324,"Both significant"
"GENE_0600",1.54050692893715,0.0251368522399719,0.0251368522399719,2.1784968479239,0.0206444294673397,0.0206444294673397,1.54050692893715,2.1784968479239,0.0251368522399719,66439.0552331209,"Both significant"
"GENE_0601",-0.372724399784899,0.553733686273345,0.553733686273345,-0.527085542312974,0.592591740957569,0.592591740957569,-0.372724399784899,-0.527085542312974,0.592591740957569,46.4175513354708,"Neither"
"GENE_0602",-6.10012712534126,0.0250901770467255,0.0250901770467255,-3.81769336633839,0.020719280396913,0.020719280396913,-6.10012712534126,-3.81769336633839,0.0250901770467255,2123.98718525747,"Both significant"
"GENE_0603",1.48147994045951,0.416254540657556,0.416254540657556,2.09502425463301,0.0206444294673397,0.0206444294673397,1.48147994045951,2.09502425463301,0.416254540657556,103.710923287339,"Dataset 2 only"
"GENE_0604",1.25335225805253,0.201840299787844,0.201840299787844,1.77241912530025,0.0198247016291676,0.0198247016291676,1.25335225805253,1.77241912530025,0.201840299787844,23.2930430356872,"Dataset 2 only"
"GENE_0605",-0.990782788568558,0.492002133557114,0.492002133557114,-1.40110838927744,0.133554979535745,0.133554979535745,-0.990782788568558,-1.40110838927744,0.492002133557114,43320.7879372828,"Neither"
"GENE_0606",2.34610423993775,0.0231808420059493,0.0231808420059493,3.31772651949806,0.0216454108207767,0.0216454108207767,2.34610423993775,3.31772651949806,0.0231808420059493,140.009987719869,"Both significant"
"GENE_0607",-2.43446390293732,0.0254599193226507,0.0254599193226507,-3.44267970452592,0.0258840733956468,0.0258840733956468,-2.43446390293732,-3.44267970452592,0.0258840733956468,269907.651202208,"Both significant"
"GENE_0608",1.29584456021848,0.435025635846041,0.435025635846041,1.83250931028462,0.0211229115310507,0.0211229115310507,1.29584456021848,1.83250931028462,0.435025635846041,93.2217672113285,"Dataset 2 only"
"GENE_0609",-0.7674041601543,0.225940828517059,0.225940828517059,-1.08521910065881,0.612825223117072,0.612825223117072,-0.7674041601543,-1.08521910065881,0.612825223117072,9671.52715098538,"Neither"
"GENE_0610",-2.8760475381681,0.0250901770467255,0.0250901770467255,-4.06714204180911,0.019932487293846,0.019932487293846,-2.8760475381681,-4.06714204180911,0.0250901770467255,46348.7816851303,"Both significant"
"GENE_0611",-2.79872077292992,0.0231808420059493,0.0231808420059493,-3.95779095018646,0.0206444294673397,0.0206444294673397,-2.79872077292992,-3.95779095018646,0.0231808420059493,1625852.32015662,"Both significant"
"GENE_0612",0.367768595159533,0.168208414441401,0.168208414441401,0.520077326671428,0.231785871778994,0.231785871778994,0.367768595159533,0.520077326671428,0.231785871778994,56.6946771199752,"Neither"
"GENE_0613",3.3353014528621,0.0244242415940399,0.0244242415940399,4.71659267832644,0.0237857510302545,0.0237857510302545,3.3353014528621,4.71659267832644,0.0244242415940399,1301.99340468692,"Both significant"
"GENE_0614",0.410064096216698,0.371297505695229,0.371297505695229,0.579889206776354,0.267812501918108,0.267812501918108,0.410064096216698,0.579889206776354,0.371297505695229,25335.9194311334,"Neither"
"GENE_0615",1.69617719179242,0.0390587281320419,0.0390587281320419,2.39863683598594,0.0268372107321535,0.0268372107321535,1.69617719179242,2.39863683598594,0.0390587281320419,176.807199668295,"Both significant"
"GENE_0616",1.25800406109015,0.53590045178343,0.53590045178343,1.77899743927226,0.0218471751781947,0.0218471751781947,1.25800406109015,1.77899743927226,0.53590045178343,7803.33399454639,"Dataset 2 only"
"GENE_0617",-0.981922916817308,0.334950332648247,0.334950332648247,-1.3885792650518,0.065206631052382,0.065206631052382,-0.981922916817308,-1.3885792650518,0.334950332648247,225.955671331228,"Neither"
"GENE_0618",1.43094146771909,0.371297505695229,0.371297505695229,2.02355563511836,0.0198247016291676,0.0198247016291676,1.43094146771909,2.02355563511836,0.371297505695229,19.9522290114859,"Dataset 2 only"
"GENE_0619",0.529427198233984,0.0288525395470029,0.0288525395470029,0.748685683194985,0.284103893518313,0.284103893518313,0.529427198233984,0.748685683194985,0.284103893518313,1,"Dataset 1 only"
"GENE_0620",0.30989893897442,0.132658359641432,0.132658359641432,0.438241366558813,0.364158408443233,0.364158408443233,0.30989893897442,0.438241366558813,0.364158408443233,5915.06278349337,"Neither"
"GENE_0621",1.50166985146537,0.0275097094352278,0.0275097094352278,2.12357567277981,0.0203033804876515,0.0203033804876515,1.50166985146537,2.12357567277981,0.0275097094352278,307.00067280684,"Both significant"
"GENE_0622",1.12117798746041,0.376471834585009,0.376471834585009,1.58550582653292,0.020719280396913,0.020719280396913,1.12117798746041,1.58550582653292,0.376471834585009,377412.381131216,"Dataset 2 only"
"GENE_0623",-1.00262596996522,0.467592883575977,0.467592883575977,-1.37303408171329,0.175908997810827,0.175908997810827,-1.00262596996522,-1.37303408171329,0.467592883575977,21.1559794753657,"Neither"
"GENE_0624",0.592835528905071,0.517317791291466,0.517317791291466,0.838354120190841,0.268521161291943,0.268521161291943,0.592835528905071,0.838354120190841,0.517317791291466,185.046370497519,"Neither"
"GENE_0625",-1.33825193106837,0.370735078506965,0.370735078506965,-1.89247939025626,0.0259287217208698,0.0259287217208698,-1.33825193106837,-1.89247939025626,0.370735078506965,16255.4291715446,"Dataset 2 only"
"GENE_0626",0.94622761513766,0.0317912283170327,0.0317912283170327,-2.63697879789859,0.0206444294673397,0.0206444294673397,0.94622761513766,-2.63697879789859,0.0317912283170327,405.963405950929,"Both significant"
"GENE_0627",-0.649057774926851,0.38653505292195,0.38653505292195,-0.917860407011734,0.565103211261874,0.565103211261874,-0.649057774926851,-0.917860407011734,0.565103211261874,5396.22285167225,"Neither"
"GENE_0628",0.678207966327775,0.431437777052962,0.431437777052962,0.959082941549183,0.0901924838918034,0.0901924838918034,0.678207966327775,0.959082941549183,0.431437777052962,106948.754551343,"Neither"
"GENE_0629",0.551998567794518,0.0990862134090214,0.0990862134090214,0.780604823912434,0.42002446668615,0.42002446668615,0.551998567794518,0.780604823912434,0.42002446668615,1841719.07830043,"Neither"
"GENE_0630",-0.405581234492864,0.334950332648247,0.334950332648247,-0.573549799954089,0.397065576549218,0.397065576549218,-0.405581234492864,-0.573549799954089,0.397065576549218,1194.20989903303,"Neither"
"GENE_0631",0.698268926569468,0.2219590142913,0.2219590142913,0.987452004895757,0.0446973468945904,0.0446973468945904,0.698268926569468,0.987452004895757,0.2219590142913,55.3167724005022,"Dataset 2 only"
"GENE_0632",0.861534338440454,0.507854394945307,0.507854394945307,1.21833261857877,0.198929818313141,0.198929818313141,0.861534338440454,1.21833261857877,0.507854394945307,23.6089942301808,"Neither"
"GENE_0633",-0.346049985236116,0.276315712138652,0.276315712138652,-0.489364109891485,0.240287111490594,0.240287111490594,-0.346049985236116,-0.489364109891485,0.276315712138652,151.426138078776,"Neither"
"GENE_0634",1.75836376245368,0.0244242415940399,0.0244242415940399,2.4865775298082,0.0203033804876515,0.0203033804876515,1.75836376245368,2.4865775298082,0.0244242415940399,229.210993162283,"Both significant"
"GENE_0635",-0.618376991911201,0.479952798053452,0.479952798053452,1.05901911101803,0.4647255983651,0.4647255983651,-0.618376991911201,1.05901911101803,0.479952798053452,15.2582127779621,"Neither"
"GENE_0636",-0.992986883564377,0.405629869679565,0.405629869679565,-1.40422529444074,0.0423585521154887,0.0423585521154887,-0.992986883564377,-1.40422529444074,0.405629869679565,7882.96315490893,"Dataset 2 only"
"GENE_0637",-1.16605381008752,0.56686542507629,0.56686542507629,-1.64896664991824,0.0211027171496403,0.0211027171496403,-1.16605381008752,-1.64896664991824,0.56686542507629,136723.662514691,"Dataset 2 only"
"GENE_0638",0.77030786836317,0.334950332648247,0.334950332648247,1.08932535884012,0.0694624110275614,0.0694624110275614,0.77030786836317,1.08932535884012,0.334950332648247,216.297779819518,"Neither"
"GENE_0639",-1.36996835706191,0.113033765614206,0.113033765614206,2.88374328056412,0.0220763519732276,0.0220763519732276,-1.36996835706191,2.88374328056412,0.113033765614206,27.5105834751029,"Dataset 2 only"
"GENE_0640",-0.674135707875451,0.507854394945307,0.507854394945307,-0.953324186404576,0.302967527514124,0.302967527514124,-0.674135707875451,-0.953324186404576,0.507854394945307,12.2787563708483,"Neither"
"GENE_0641",1.20439904865543,0.428453485776315,0.428453485776315,1.70319229459658,0.0206444294673397,0.0206444294673397,1.20439904865543,1.70319229459658,0.428453485776315,14296.4239382745,"Dataset 2 only"
"GENE_0642",-0.854508789254261,0.271741035925095,0.271741035925095,-1.21247273548414,0.351333798751026,0.351333798751026,-0.854508789254261,-1.21247273548414,0.351333798751026,1115.02327505485,"Neither"
"GENE_0643",-2.89218775177249,0.0250901770467255,0.0250901770467255,-1.68912032116255,0.0203033804876515,0.0203033804876515,-2.89218775177249,-1.68912032116255,0.0250901770467255,1.38904998092367,"Both significant"
"GENE_0644",0.996586250733223,0.208038178722734,0.208038178722734,1.40931531376137,0.520666423383624,0.520666423383624,0.996586250733223,1.40931531376137,0.520666423383624,652.179636359416,"Neither"
"GENE_0645",-2.40381033569138,0.0244242415940399,0.0244242415940399,-3.39933118179712,0.0203033804876515,0.0203033804876515,-2.40381033569138,-3.39933118179712,0.0244242415940399,1001.13481813418,"Both significant"
"GENE_0646",-2.03190038618077,0.024828747362038,0.024828747362038,-2.8733973885104,0.019932487293846,0.019932487293846,-2.03190038618077,-2.8733973885104,0.024828747362038,54.2415988996664,"Both significant"
"GENE_0647",-4.52689901912685,0.024828747362038,0.024828747362038,-6.40168184822231,0.0206444294673397,0.0206444294673397,-4.52689901912685,-6.40168184822231,0.024828747362038,14.7231231379469,"Both significant"
"GENE_0648",1.24685673334509,0.0932633791792302,0.0932633791792302,-1.05728763771365,0.369070573694505,0.369070573694505,1.24685673334509,-1.05728763771365,0.369070573694505,209.180409847774,"Neither"
"GENE_0649",-5.0223165472333,0.0244242415940399,0.0244242415940399,-3.24664279977049,0.020719280396913,0.020719280396913,-5.0223165472333,-3.24664279977049,0.0244242415940399,88.4138094164365,"Both significant"
"GENE_0650",0.693440198911994,0.337998059333363,0.337998059333363,0.980623494238848,0.161413814487964,0.161413814487964,0.693440198911994,0.980623494238848,0.337998059333363,97.3709532621296,"Neither"
"GENE_0651",1.26718833483485,0.496146735951363,0.496146735951363,1.79198531425515,0.0198247016291676,0.0198247016291676,1.26718833483485,1.79198531425515,0.496146735951363,1,"Dataset 2 only"
"GENE_0652",-0.0629572864823432,0.366510916407566,0.366510916407566,-0.0890305960845324,0.3122471492626,0.3122471492626,-0.0629572864823432,-0.0890305960845324,0.366510916407566,597.03617029275,"Neither"
"GENE_0653",-1.65836385855004,0.0293113112388425,0.0293113112388425,-2.34516338141676,0.019932487293846,0.019932487293846,-1.65836385855004,-2.34516338141676,0.0293113112388425,26487.0984001353,"Both significant"
"GENE_0654",0.845663478496311,0.393811144837692,0.393811144837692,1.19588895557882,0.118695410917105,0.118695410917105,0.845663478496311,1.19588895557882,0.393811144837692,54267.9843125432,"Neither"
